customer_id,segment,region,acquisition_channel,lifetime_value,avg_order_frequency,price_sensitivity_score,preferred_channel,return_rate_historical,is_active
C01854,Wholesale,Southeast,Email Campaign,99671.2,0.92,0.805,In-Store,0.029,1
C01855,Wholesale,Southeast,Social Media,99671.12,0.95,0.857,In-Store,0.03,1
C01856,Wholesale,West Coast,Paid Search,56943.14,0.83,0.819,In-Store,0.032,1
C01857,Wholesale,Midwest,Email Campaign,48612.36,0.46,0.606,Online,0.026,1
C01858,Wholesale,Southeast,Organic Search,136482.02,1.08,0.666,Online,0.013,1
C01859,Wholesale,Southwest,Direct / Walk-in,92607.1,0.64,0.955,In-Store,0.019,0
C01860,Wholesale,Southeast,Email Campaign,89452.29,0.57,0.714,Online,0.01,1
C01861,Wholesale,Southeast,Organic Search,78308.33,0.63,0.998,In-Store,0.024,1
C01862,Wholesale,International,Organic Search,64287.93,0.65,0.902,Online,0.036,1
C01863,Wholesale,International,Paid Search,92779.34,0.52,0.991,In-Store,0.022,1
C01864,Wholesale,Southwest,Direct / Walk-in,35866.99,0.47,0.685,In-Store,0.034,1
C01865,Wholesale,Southeast,Paid Search,38571.6,1.08,0.76,Online,0.025,1
C01866,Wholesale,West Coast,Direct / Walk-in,44463.94,0.49,0.736,Online,0.039,1
C01867,Wholesale,International,Paid Search,44175.22,1.12,0.931,Online,0.036,1
C01868,Wholesale,West Coast,Referral,108407.39,1.14,0.855,Online,0.023,1
C01869,Wholesale,Southwest,Email Campaign,30241.67,0.55,0.7,Online,0.016,1
C01870,Wholesale,International,Social Media,126644.85,0.47,0.786,Online,0.024,1
C01871,Wholesale,Northeast,Organic Search,122776.98,0.74,0.635,In-Store,0.033,1
C01872,Wholesale,West Coast,Organic Search,125847.42,0.99,0.921,In-Store,0.038,1
C01873,Wholesale,Southwest,Email Campaign,46961.83,1.13,0.686,Online,0.019,1
C01874,Wholesale,Northeast,Organic Search,112186.1,0.38,0.897,In-Store,0.018,1
C01875,Wholesale,Southwest,Organic Search,119082.24,1.09,0.941,In-Store,0.027,0
C01876,Wholesale,Southeast,Paid Search,136306.79,0.31,0.986,In-Store,0.034,1
C01877,Wholesale,International,Referral,55289.89,0.56,0.649,In-Store,0.01,1
C01878,Wholesale,International,Organic Search,96575.06,0.53,0.704,In-Store,0.03,1
C01879,Wholesale,International,Social Media,52132.72,1.18,0.759,In-Store,0.017,1
C01880,Wholesale,International,Email Campaign,24516.48,0.72,0.759,Online,0.031,0
C01881,Wholesale,Northeast,Organic Search,101192.62,1.17,0.933,In-Store,0.032,1
C01882,Wholesale,Midwest,Organic Search,69158.37,0.32,0.891,In-Store,0.014,1
C01883,Wholesale,Midwest,Organic Search,139847.96,1.01,0.68,In-Store,0.028,1
C01884,Wholesale,Southwest,Organic Search,56775.19,0.76,0.804,In-Store,0.033,0
C01885,Wholesale,Southeast,Email Campaign,114093.38,0.9,0.919,Online,0.029,1
C01886,Wholesale,International,Referral,103613.22,1.09,0.761,Online,0.025,1
C01887,Wholesale,International,Email Campaign,83129.08,0.72,0.862,Online,0.018,0
C01888,Wholesale,Southwest,Organic Search,21747.73,0.48,0.873,In-Store,0.035,1
C01889,Wholesale,Southwest,Paid Search,118888.73,0.34,0.749,Online,0.022,1
C01890,Wholesale,West Coast,Email Campaign,87727.99,0.95,0.881,In-Store,0.026,1
C01891,Wholesale,Midwest,Paid Search,50006.31,1.06,0.656,In-Store,0.037,1
C01892,Wholesale,West Coast,Direct / Walk-in,124607.31,0.96,0.97,In-Store,0.015,1
C01893,Wholesale,Northeast,Paid Search,101390.05,0.67,0.986,In-Store,0.012,1
C01894,Wholesale,International,Paid Search,104542.03,0.49,0.879,Online,0.036,1
C01895,Wholesale,Northeast,Social Media,75814.56,1.08,0.66,Online,0.013,1
C01896,Wholesale,West Coast,Paid Search,139292.31,0.37,0.771,In-Store,0.037,0
C01897,Wholesale,Midwest,Email Campaign,146202.83,1.01,0.985,In-Store,0.012,1
C01898,Wholesale,West Coast,Organic Search,65593.41,0.55,0.831,In-Store,0.011,1
C01899,Wholesale,Northeast,Paid Search,145313.95,1.14,0.905,In-Store,0.016,1
C01900,Wholesale,Southeast,Social Media,118774.9,0.89,0.758,In-Store,0.011,1
C01901,Wholesale,Southeast,Email Campaign,129553.49,0.53,0.714,In-Store,0.021,1
C01902,Wholesale,International,Organic Search,33365.11,0.37,0.837,Online,0.021,1
C01903,Wholesale,Southwest,Referral,91913.85,0.49,0.715,In-Store,0.025,1
C01904,Wholesale,Southeast,Paid Search,29671.44,0.32,0.981,In-Store,0.034,0
C01905,Wholesale,West Coast,Paid Search,53064.21,1.0,0.706,Online,0.038,1
C01906,Wholesale,Southeast,Direct / Walk-in,109804.99,0.82,0.671,In-Store,0.026,1
C01907,Wholesale,Southeast,Direct / Walk-in,22034.15,0.36,0.64,In-Store,0.034,0
C01908,Wholesale,Southeast,Organic Search,94668.06,0.99,0.716,In-Store,0.026,1
C01909,Wholesale,Northeast,Paid Search,39864.76,0.86,0.629,Online,0.02,1
C01910,Wholesale,Southwest,Organic Search,138465.07,0.32,0.861,Online,0.03,1
C01911,Wholesale,International,Referral,93078.78,0.72,0.863,Online,0.035,1
C01912,Wholesale,Southwest,Referral,78437.75,0.79,0.959,Online,0.015,1
C01913,Wholesale,Northeast,Direct / Walk-in,88619.71,0.55,0.946,In-Store,0.01,1
C01914,Wholesale,Southwest,Social Media,61627.04,0.64,0.852,In-Store,0.029,1
C01915,Wholesale,Midwest,Direct / Walk-in,114848.82,0.53,0.89,In-Store,0.013,1
C01916,Wholesale,West Coast,Social Media,125200.95,0.8,0.727,Online,0.025,1
C01917,Wholesale,West Coast,Organic Search,76542.92,0.67,0.748,In-Store,0.015,1
C01918,Wholesale,Southwest,Direct / Walk-in,22040.34,0.56,0.857,Online,0.019,1
C01919,Wholesale,West Coast,Social Media,33783.53,1.14,0.618,In-Store,0.012,1
C01920,Wholesale,International,Paid Search,38342.71,0.41,0.781,In-Store,0.014,0
C01921,Wholesale,Southeast,Organic Search,34815.06,0.89,0.712,Online,0.022,1
C01922,Wholesale,Southeast,Paid Search,35370.96,0.63,0.661,Online,0.015,0
C01923,Wholesale,Southwest,Paid Search,92920.54,0.5,0.804,In-Store,0.028,1
C01924,Wholesale,Southeast,Organic Search,140449.13,0.31,0.699,Online,0.033,1
C01925,Wholesale,Northeast,Email Campaign,128210.1,0.9,0.866,In-Store,0.03,1
C01926,Wholesale,Midwest,Organic Search,136662.91,0.6,0.978,Online,0.02,1
C01927,Wholesale,Southwest,Social Media,139387.88,1.0,0.991,Online,0.014,1
C01928,Wholesale,West Coast,Organic Search,149423.54,0.84,0.992,Online,0.024,1
C01929,Wholesale,Southwest,Email Campaign,50294.3,1.14,0.947,Online,0.014,1
C01930,Wholesale,Southwest,Email Campaign,112090.81,0.38,0.858,In-Store,0.017,1
C01931,Wholesale,Northeast,Social Media,119670.72,1.03,0.925,In-Store,0.024,1
C01932,Wholesale,West Coast,Referral,23094.79,0.35,0.983,Online,0.036,1
C01933,Wholesale,Midwest,Direct / Walk-in,30457.62,0.44,0.7,In-Store,0.031,0
C01934,Wholesale,Northeast,Email Campaign,103863.42,1.09,0.839,In-Store,0.031,1
C01935,Wholesale,Midwest,Referral,111636.6,0.48,0.958,In-Store,0.039,0
C01936,Wholesale,Southeast,Email Campaign,86270.99,0.46,0.922,In-Store,0.036,1
C01937,Wholesale,Midwest,Social Media,25231.82,0.98,0.77,In-Store,0.013,1
C01938,Wholesale,Northeast,Referral,127529.53,1.04,0.966,Online,0.038,1
C01939,Wholesale,West Coast,Organic Search,76110.02,1.05,0.789,In-Store,0.032,1
C01940,Wholesale,Midwest,Email Campaign,66621.04,0.71,0.611,Online,0.033,1
C01941,Wholesale,Northeast,Organic Search,109983.37,0.76,0.815,In-Store,0.017,1
C01942,Wholesale,Southwest,Email Campaign,23599.69,0.43,0.828,In-Store,0.026,1
C01943,Wholesale,West Coast,Organic Search,51879.89,0.99,0.605,Online,0.012,1
C01944,Wholesale,Midwest,Paid Search,89372.63,0.93,0.91,Online,0.023,1
C01945,Wholesale,Southeast,Paid Search,81853.59,0.89,0.658,Online,0.016,1
C01946,Wholesale,Southwest,Organic Search,71369.38,0.89,0.775,In-Store,0.032,1
C01947,Wholesale,Southwest,Social Media,134132.4,0.37,0.659,Online,0.029,1
C01948,Wholesale,Midwest,Direct / Walk-in,135301.21,0.67,0.749,Online,0.015,1
C01949,Wholesale,West Coast,Social Media,34834.92,0.52,0.723,In-Store,0.027,0
C01950,Wholesale,International,Paid Search,136797.92,0.47,0.993,In-Store,0.031,1
C01951,Wholesale,Southeast,Social Media,113687.14,0.68,0.938,In-Store,0.033,1
C01952,Wholesale,Midwest,Email Campaign,32260.64,0.69,0.993,Online,0.036,1
C01953,Wholesale,Northeast,Email Campaign,98998.08,0.77,0.978,Online,0.018,1
C01954,Wholesale,Southwest,Referral,121352.47,1.09,0.883,In-Store,0.026,0
C01955,Wholesale,West Coast,Paid Search,122049.89,0.71,0.797,Online,0.03,1
C01956,Wholesale,West Coast,Paid Search,127838.01,1.05,0.926,In-Store,0.021,1
C01957,Wholesale,Midwest,Social Media,128368.98,0.38,0.852,In-Store,0.026,0
C01958,Wholesale,West Coast,Social Media,120540.99,0.35,0.615,In-Store,0.012,1
C01959,Wholesale,Southeast,Email Campaign,23775.04,0.34,0.845,In-Store,0.023,1
C01960,Wholesale,Southwest,Organic Search,99365.8,0.5,0.845,In-Store,0.032,1
C01961,Wholesale,International,Email Campaign,45647.48,1.16,0.815,In-Store,0.013,1
C01962,Wholesale,West Coast,Social Media,111898.43,0.34,0.819,Online,0.04,0
C01963,Wholesale,Southwest,Email Campaign,101700.82,0.34,0.668,In-Store,0.021,1
C01964,Wholesale,Southwest,Paid Search,135223.12,0.52,0.935,In-Store,0.018,0
C01965,Wholesale,Southeast,Email Campaign,144344.76,1.1,0.668,In-Store,0.039,1
C01966,Wholesale,West Coast,Social Media,45353.93,0.4,0.896,In-Store,0.039,1
C01967,Wholesale,International,Referral,149092.43,1.03,0.941,In-Store,0.038,1
C01968,Wholesale,International,Organic Search,107192.33,0.34,0.818,In-Store,0.031,1
C01969,Wholesale,Southeast,Referral,54081.31,0.49,0.632,In-Store,0.01,1
C01970,Wholesale,Midwest,Referral,72679.35,0.34,0.934,Online,0.02,1
C01971,Wholesale,International,Paid Search,29346.92,0.94,0.756,In-Store,0.023,1
C01972,Wholesale,Southeast,Referral,26469.74,0.77,0.613,In-Store,0.037,1
C01973,Wholesale,Midwest,Organic Search,101979.1,1.14,0.903,Online,0.017,1
C01974,Wholesale,Southeast,Social Media,84338.51,0.72,0.983,In-Store,0.034,0
C01975,Wholesale,Midwest,Social Media,47126.79,0.75,0.739,Online,0.021,1
C01976,Wholesale,Midwest,Referral,88080.26,1.18,0.624,In-Store,0.033,1
C01977,Wholesale,Southeast,Organic Search,51130.42,1.08,0.731,Online,0.028,1
C01978,Wholesale,International,Paid Search,65972.92,0.77,0.84,In-Store,0.03,1
C01979,Wholesale,Northeast,Paid Search,118904.98,1.07,0.703,In-Store,0.025,1
C01980,Wholesale,International,Organic Search,79592.66,1.06,0.903,In-Store,0.02,1
C01981,Wholesale,Southeast,Social Media,108374.53,0.54,0.771,Online,0.033,0
C01982,Wholesale,West Coast,Direct / Walk-in,64408.29,0.69,0.657,Online,0.015,1
C01983,Wholesale,Southeast,Referral,46349.47,0.4,0.856,In-Store,0.036,1
C01984,Wholesale,International,Paid Search,131710.38,0.42,0.939,In-Store,0.038,1
C01985,Wholesale,Midwest,Email Campaign,105516.95,0.49,0.647,In-Store,0.016,1
C01986,Wholesale,Northeast,Social Media,131863.69,0.32,0.717,In-Store,0.025,1
C01987,Wholesale,International,Paid Search,129370.09,0.91,0.879,In-Store,0.037,1
C01988,Wholesale,Southwest,Referral,121093.53,0.74,0.956,Online,0.021,0
C01989,Wholesale,West Coast,Paid Search,87096.2,0.6,0.711,In-Store,0.014,1
C01990,Wholesale,Southwest,Referral,60983.31,0.76,0.698,In-Store,0.019,1
C01991,Wholesale,Northeast,Referral,119893.37,0.98,0.847,In-Store,0.02,0
C01992,Wholesale,Southeast,Referral,126907.26,0.79,0.687,In-Store,0.021,1
C01993,Wholesale,West Coast,Referral,23783.19,0.32,0.807,In-Store,0.023,1
C01994,Wholesale,Midwest,Social Media,55358.35,0.74,0.762,Online,0.016,0
C01995,Wholesale,Midwest,Paid Search,84810.83,1.09,0.643,In-Store,0.015,1
C01996,Wholesale,Southeast,Paid Search,121362.5,0.41,0.762,Online,0.03,1
C01997,Wholesale,Southeast,Direct / Walk-in,141255.2,0.58,0.619,In-Store,0.034,0
C01998,Wholesale,International,Email Campaign,70978.19,1.06,0.923,In-Store,0.018,1
C01999,Wholesale,Southeast,Direct / Walk-in,103719.73,1.2,0.605,In-Store,0.027,0
C02000,Wholesale,Northeast,Organic Search,90681.18,0.72,0.708,Online,0.022,1
